address	xcoord	ycoord	shopid
Donauinsel 2, 1210 Wien, Austria	16.382486	48.25181	17592186046486
Haidestraße 9, 1110 Wien, Austria	16.436356	48.176956	17592186046483
High Tech Campus Vienna, Wien, Austria	16.334915	48.163223	17592186046480
Arbeiterstrandbadstraße 92, 1210 Wien, Austria	16.408587	48.245358	17592186046516
Nordbergbr 33, 1090 Wien, Austria	16.359522	48.23291	17592186046483
Kopalgasse 55, 1110 Wien, Austria	16.42186	48.179417	17592186046516
Handelskai 276-280, 1020 Wien, Austria	16.418196	48.216854	17592186046501
Uchatiusgasse 10, 1030 Wien, Austria	16.390388	48.204876	17592186046513
Wehlistraße 326-327, 1020 Wien, Austria	16.429203	48.20686	17592186046510
Feistmantelstraße 2, 1190 Wien, Austria	16.334507	48.236053	17592186046495
Hadikgasse 58A, 1140 Wien, Austria	16.304676	48.188377	17592186046489
Pölleritzergasse 4, 1230 Wien, Austria	16.286383	48.152573	17592186046486
Altebergenstraße 4, 1140 Wien, Austria	16.296501	48.203354	17592186046498
Hadikgasse 68, 1140 Wien, Austria	16.302906	48.18852	17592186046507
Am Schafberg 2, 1180 Wien, Austria	16.308508	48.233654	17592186046513
Klg Sulzwiese, 1020 Wien, Austria	16.428898	48.193924	17592186046498
Steigenteschgasse 10, 1220 Wien, Austria	16.438292	48.245655	17592186046486
Strandbad Gänsehäufel 4271/10, 1220 Wien, Austria	16.43144	48.230698	17592186046504
Webgasse 6, 1060 Wien, Austria	16.348137	48.193024	17592186046480
Franz-Ippisch-Steg 3, 1190 Wien, Austria	16.361328	48.240093	17592186046504
Anschlussstelle Landstraße, Wien, Austria	16.403141	48.18107	17592186046483
Aßmayergasse 72, 1120 Wien, Austria	16.338573	48.176685	17592186046498
Operngasse 1, 1010 Wien, Austria	16.368252	48.203022	17592186046498
Leberstraße 94-98, 1110 Wien, Austria	16.407875	48.172417	17592186046498
Leonard-Bernstein-Straße 15, 1220 Wien, Austria	16.419476	48.236553	17592186046516
Anschlussstelle St. Marx 45, 1030 Wien, Austria	16.411058	48.18668	17592186046480
Baumgasse 58A, 1030 Wien, Austria	16.406094	48.19143	17592186046483
Schönbrunner Tiergarten, 1130 Wien, Austria	16.306183	48.18174	17592186046483
Donaustrom 49, 1220 Wien, Austria	16.405558	48.232758	17592186046486
Donauufer Autobahn, 1220 Wien, Austria	16.425339	48.2189	17592186046507
Stromstraße 5-9, 1200 Wien, Austria	16.371708	48.237156	17592186046489
B222 1, 1170 Wien, Austria	16.322691	48.22475	17592186046486
Hernalser Hauptstraße 1301/2, 1170 Wien, Austria	16.315205	48.22329	17592186046495
Karl-Popper-Straße, 1100 Wien, Austria	16.38054	48.184544	17592186046489
Tokiostraße 13, 1220 Wien, Austria	16.430014	48.250343	17592186046495
B221 61, 1120 Wien, Austria	16.342997	48.18817	17592186046501
Ruthgasse 17, 1190 Wien, Austria	16.351944	48.245	17592186046501
Schneiderhangasse 35, 1120 Wien, Austria	16.32215	48.168056	17592186046477
Marxergasse 27, 1030 Wien, Austria	16.393345	48.206154	17592186046513
Schrekergasse 2, 1160 Wien, Austria	16.289156	48.207016	17592186046507
Dionysius-Andrassy-Straße 7, 1190 Wien, Austria	16.351578	48.24726	17592186046498
Sanatoriumstraße, 1160 Wien, Austria	16.283699	48.208992	17592186046495
Treppelweg, 1200 Wien, Austria	16.38753	48.241516	17592186046510
Tiefweg 18A, 1210 Wien, Austria	16.429546	48.255333	17592186046477
Ameisbachzeile 119, 1160 Wien, Austria	16.28991	48.20977	17592186046486
Eiswerkstraße 12-16, 1220 Wien, Austria	16.424795	48.234474	17592186046513
Sankt-Veit-Gasse 8, 1130 Wien, Austria	16.283245	48.183792	17592186046480
Eibesbrunnergasse 18, 1120 Wien, Austria	16.337713	48.170315	17592186046477
Troststraße 89, 1100 Wien, Austria	16.359806	48.17071	17592186046510
Schönbrunner Schloßstraße 52, 1130 Wien, Austria	16.317759	48.185658	17592186046513
B222 21, 1190 Wien, Austria	16.352858	48.244728	17592186046510
Märzstraße 48, 1150 Wien, Austria	16.328522	48.198387	17592186046477
Engerthstr. 235, 1020 Wien, Austria	16.412083	48.218224	17592186046489
Kärntner Str. 2, 1010 Wien, Austria	16.37149	48.207733	17592186046513
Türkenschanzstraße 48, 1180 Wien, Austria	16.336618	48.233532	17592186046474
Georg-Danzer-Steg, 1210 Wien, Austria	16.391731	48.242466	17592186046486
Wattgasse 33, 1160 Wien, Austria	16.319536	48.21671	17592186046489
Engerthstr. 154, 1020 Wien, Austria	16.397852	48.22852	17592186046501
Schenkendorfgasse 43, 1210 Wien, Austria	16.410135	48.25523	17592186046507
Lassallestraße 9B, 1020 Wien, Austria	16.399908	48.223175	17592186046516
Altomontegasse 42, 1120 Wien, Austria	16.333086	48.161873	17592186046477
Schnirchgasse 12, 1030 Wien, Austria	16.41126	48.193905	17592186046495
Herndlgasse 2, 1100 Wien, Austria	16.380373	48.177513	17592186046474
Oeverseestraße 9, 1150 Wien, Austria	16.323517	48.200848	17592186046504
Handelskai 216, 1020 Wien, Austria	16.41387	48.21969	17592186046486
Mickertsweg 117, 1220 Wien, Austria	16.435654	48.23139	17592186046495
Girardigasse 8, 1060 Wien, Austria	16.361938	48.199432	17592186046495
Ottakringer Str. 95, 1160 Wien, Austria	16.322151	48.21343	17592186046474
Nemelkagasse 2-9, 1110 Wien, Austria	16.403006	48.175354	17592186046477
Felberstraße 42, 1150 Wien, Austria	16.330763	48.195908	17592186046489
Arbeiterstrandbadstraße 39A, 1210 Wien, Austria	16.401176	48.247772	17592186046477
Böcklinstraße 25, 1020 Wien, Austria	16.398306	48.20928	17592186046474
Simmeringer Lände 7, 1110 Wien, Austria	16.435064	48.181164	17592186046498
Hertha-Firnberg-Straße, 1100 Wien, Austria	16.349081	48.164524	17592186046474
Rudolf-Nurejew-Promenade 3, 1220 Wien, Austria	16.412899	48.22954	17592186046513
Klosterneuburger Str. 168, 1020 Wien, Austria	16.40278	48.227245	17592186046486
Schemmerlstraße 4, 1110 Wien, Austria	16.414303	48.16612	17592186046486
Linke Nordbahngasse 3, 1210 Wien, Austria	16.397501	48.252407	17592186046480
Europaplatz 1, 1150 Wien, Austria	16.33687	48.19662	17592186046501
Vorgartenstraße 28, 1200 Wien, Austria	16.379717	48.243065	17592186046492
Auf der Schmelz 4, 1150 Wien, Austria	16.318941	48.201824	17592186046495
Torricelligasse 65, 1140 Wien, Austria	16.29347	48.20631	17592186046495
Johann-Ströck-Gasse 1, 1220 Wien, Austria	16.439669	48.228165	17592186046495
Fännergasse Parz., 1210 Wien, Austria	16.391052	48.252388	17592186046480
Philharmoniker Str. 1, 1010 Wien, Austria	16.369787	48.203556	17592186046474
Puchsbaumgasse 38, 1100 Wien, Austria	16.38505	48.173157	17592186046498
Lippmanngasse 38, 1100 Wien, Austria	16.394524	48.154728	17592186046513
Daringergasse 2, 1190 Wien, Austria	16.334984	48.246944	17592186046489
Vivaldigasse 5, 1100 Wien, Austria	16.363821	48.15962	17592186046516
Collmanngasse, 1100 Wien, Austria	16.392962	48.16347	17592186046483
Ameisbachzeile 117, 1160 Wien, Austria	16.289808	48.209637	17592186046495
Haidestraße 3, 1110 Wien, Austria	16.43164	48.178226	17592186046492
Grünbergstraße 27, 1120 Wien, Austria	16.317703	48.180836	17592186046516
Hauptweg, 1100 Wien, Austria	16.391214	48.152927	17592186046483
Kaasgrabengasse 102A, 1190 Wien, Austria	16.327074	48.253494	17592186046492
Cumberlandstraße 53, 1140 Wien, Austria	16.302359	48.192024	17592186046498
Spitalgasse 14, 1090 Wien, Austria	16.353476	48.22034	17592186046492
Reindorfgasse 13, 1150 Wien, Austria	16.329723	48.188473	17592186046501
Seeschlachtweg 352, 1110 Wien, Austria	16.43814	48.1667	17592186046501
Rudolf-Zeller-Gasse 1, 1230 Wien, Austria	16.286276	48.153313	17592186046489
Brigittenauer Brücke, 1210 Wien, Austria	16.398924	48.238045	17592186046489
Auer-Welsbach-Straße 16, 1230 Wien, Austria	16.308405	48.15382	17592186046480
Floristenweg 2, 1220 Wien, Austria	16.426172	48.245384	17592186046501
Bruckhaufner Hauptstraße 31, 1210 Wien, Austria	16.405527	48.241703	17592186046495
Kobingergasse 10, 1120 Wien, Austria	16.337585	48.18504	17592186046510
Freudenau 67, 1020 Wien, Austria	16.437834	48.18671	17592186046501
Delugstraße 23, 1190 Wien, Austria	16.334963	48.25018	17592186046501
Gombrichgasse 3, 1100 Wien, Austria	16.379047	48.183147	17592186046486
Bellevuestraße 6, 1190 Wien, Austria	16.328579	48.250008	17592186046513
Laurenzgasse 14a, 1050 Wien, Austria	16.364082	48.18471	17592186046486
Walter-Jurmann-Gasse 4, 1230 Wien, Austria	16.298843	48.153893	17592186046498
Sp-Laaerberg, 1100 Wien, Austria	16.39881	48.160236	17592186046495
Dresdner Str. 107, 1200 Wien, Austria	16.386229	48.231834	17592186046495
Donauufer Autobahn, 1220 Wien, Austria	16.407373	48.23518	17592186046516
Hauptallee 12, 1020 Wien, Austria	16.411663	48.205524	17592186046501
Floridsdorfer Hauptstraße 1A, 1210 Wien, Austria	16.391863	48.251045	17592186046501
Hettenkofergasse 24, 1160 Wien, Austria	16.31449	48.211636	17592186046480
Stutterheimstraße 81, 1150 Wien, Austria	16.32539	48.203503	17592186046486
Sp-Laaerberg 1526/1, 1100 Wien, Austria	16.395563	48.160942	17592186046504
Südosttangente, 1220 Wien, Austria	16.441343	48.207535	17592186046513
Ludwig-von-Höhnel-Gasse 9, 1100 Wien, Austria	16.384981	48.160427	17592186046495
Tulpengasse 1, 1080 Wien, Austria	16.355043	48.211452	17592186046495
Kirchstetterngasse 29, 1160 Wien, Austria	16.332281	48.20731	17592186046489
Darwingasse 28, 1020 Wien, Austria	16.387379	48.221756	17592186046474
Raxstraße 27A, 1100 Wien, Austria	16.357498	48.166424	17592186046474
Schloßallee 2, 1140 Wien, Austria	16.314955	48.189293	17592186046480
Rodlergasse 13, 1190 Wien, Austria	16.334139	48.2421	17592186046474
Kreutzingergasse 3, 1120 Wien, Austria	16.332943	48.15992	17592186046516
Porzellangasse 47, 1090 Wien, Austria	16.360857	48.22356	17592186046504
Stubenbastei 5, 1010 Wien, Austria	16.378376	48.206608	17592186046495
Adalbert-Stifter-Straße, Wien, Austria	16.363602	48.23568	17592186046486
Columbusgasse 65, 1100 Wien, Austria	16.37453	48.1736	17592186046507
Franz-Hochedlinger-Gasse 10-14, 1020 Wien, Austria	16.373026	48.219063	17592186046513
Studenygasse 9, 1110 Wien, Austria	16.42958	48.167313	17592186046504
Süd Autobahn, 1230 Wien, Austria	16.344713	48.150517	17592186046480
Klg Sulzwiese Parz., 1020 Wien, Austria	16.425219	48.192364	17592186046510
Weichseltalweg 12, 1110 Wien, Austria	16.427505	48.155483	17592186046474
Hauptallee, 1020 Wien, Austria	16.432047	48.195686	17592186046516
Rotensterngasse 9-11, 1020 Wien, Austria	16.38242	48.217773	17592186046486
Wirerstraße 16, 1100 Wien, Austria	16.3774	48.168312	17592186046483
Rautenkranzgasse 26, 1210 Wien, Austria	16.408306	48.251675	17592186046513
Südosttangente, 1100 Wien, Austria	16.34986	48.152214	17592186046513
Sp-Ask Phönix 627/16, 1100 Wien, Austria	16.337872	48.167286	17592186046513
Wagramer Str. 1, 1220 Wien, Austria	16.41385	48.230946	17592186046510
Sinawastingasse 4, 1210 Wien, Austria	16.386799	48.25652	17592186046480
Klg Schreber-und Muttergartenanlage 15, 1110 Wien, Austria	16.400259	48.173286	17592186046486
Karl-Volkert-Hof Stg., 1160 Wien, Austria	16.32362	48.21037	17592186046516
Sperrgasse 23, 1150 Wien, Austria	16.33047	48.193916	17592186046510
Vorgartenstraße 191, 1020 Wien, Austria	16.402946	48.223755	17592186046489
Kaiser-Ebersdorfer-Straße 105, 1110 Wien, Austria	16.438347	48.164555	17592186046501
Fischhofgasse 2, 1100 Wien, Austria	16.389452	48.16259	17592186046489
Weinlechnergasse 5, 1030 Wien, Austria	16.399271	48.19383	17592186046480
Laverangasse 70, 1130 Wien, Austria	16.29186	48.16387	17592186046510
Grünbergstraße 15, 1120 Wien, Austria	16.319786	48.18265	17592186046513
Handelskai 214, 1020 Wien, Austria	16.410479	48.222416	17592186046477
Hauptallee 8, 1020 Wien, Austria	16.401707	48.212708	17592186046474
Anschlussstelle Landstraße, 1030 Wien, Austria	16.40375	48.179504	17592186046513
Guglgasse 7, 1030 Wien, Austria	16.418997	48.186054	17592186046477
Mühlfeldgasse 11, 1020 Wien, Austria	16.388752	48.22078	17592186046474
Nordbahnstraße 1, 1020 Wien, Austria	16.389948	48.227547	17592186046486
Werndlsteg 2368, 1230 Wien, Austria	16.309847	48.15327	17592186046516
Rosenackerstraße 8A, 1160 Wien, Austria	16.305008	48.224377	17592186046486
Weldengasse 30-32, 1100 Wien, Austria	16.381788	48.16344	17592186046492
Bäckenbrünnlgasse 7, 1180 Wien, Austria	16.329514	48.232452	17592186046510
Rebhanngasse 16, 1200 Wien, Austria	16.38372	48.23066	17592186046486
Nordwestbahnstraße 16, 1200 Wien, Austria	16.376606	48.2338	17592186046489
Negerlegasse 5, 1020 Wien, Austria	16.379105	48.21485	17592186046489
Alfred-Adler-Straße 12, 1100 Wien, Austria	16.379778	48.18197	17592186046507
Reschgasse 5, 1120 Wien, Austria	16.33334	48.18043	17592186046474
Rennweg 10, 1030 Wien, Austria	16.380718	48.19579	17592186046486
Dr.-Bohr-Gasse 2-8, 1030 Wien, Austria	16.401249	48.189823	17592186046483
Pulverturmgasse 4, 1090 Wien, Austria	16.353817	48.229084	17592186046504
Franz-Schustergasse 18, 1220 Wien, Austria	16.439905	48.21422	17592186046507
Bruno-Kreisky-Platz 1, 1220 Wien, Austria	16.414516	48.236458	17592186046480
Gertrudpl. 6, 1180 Wien, Austria	16.343515	48.225975	17592186046516
Nesselgasse 8, 1170 Wien, Austria	16.322525	48.22195	17592186046495
Haltestelle Oberdöbling 619/3, 1190 Wien, Austria	16.344585	48.24379	17592186046474
Breitenfurter Str. 4-10, 1120 Wien, Austria	16.320753	48.16988	17592186046498
Vorgartenstraße 168-170, 1020 Wien, Austria	16.40528	48.221325	17592186046507
Dornbacher Str. 67, 1170 Wien, Austria	16.296633	48.229195	17592186046483
Reichsbrücke 215, 1020 Wien, Austria	16.409534	48.228916	17592186046516
Semperstraße 62, 1180 Wien, Austria	16.349524	48.231056	17592186046501
Baumeistergasse 5, 1160 Wien, Austria	16.305641	48.22052	17592186046495
Stiegengasse 5, 1060 Wien, Austria	16.357796	48.19759	17592186046504
Friedjunggasse 8, 1110 Wien, Austria	16.417376	48.16595	17592186046495
Prandaugasse 1020/3, 1220 Wien, Austria	16.432487	48.2447	17592186046486
Lassallestraße 27, 1020 Wien, Austria	16.402407	48.224655	17592186046486
Alois-Eyermann-Weg 262, 1220 Wien, Austria	16.44149	48.228306	17592186046501
Weinberggasse 93, 1190 Wien, Austria	16.328442	48.244576	17592186046492
Tannengasse 11, 1150 Wien, Austria	16.332045	48.197628	17592186046489
Lerchenfelder Str. 26, 1080 Wien, Austria	16.350933	48.206345	17592186046495
Rotenhausgasse 2, 1090 Wien, Austria	16.354578	48.21686	17592186046498
Fünfhausgasse 9, 1150 Wien, Austria	16.334427	48.18941	17592186046516
Reichsapfelgasse 26, 1150 Wien, Austria	16.325052	48.188694	17592186046486
Simmeringer Hauptstraße 295, 1110 Wien, Austria	16.438034	48.156525	17592186046492
Kleingartenverein Neugebäude, 1110 Wien, Austria	16.435457	48.159416	17592186046507
Scheibengasse 31, 1190 Wien, Austria	16.352991	48.248863	17592186046507
An den Froschlacken 10-12, 1120 Wien, Austria	16.321054	48.15946	17592186046498
Untere Viaduktgasse 3, 1030 Wien, Austria	16.392256	48.211685	17592186046489
Am Fasangarten 2, 1120 Wien, Austria	16.30468	48.17289	17592186046480
Kreutzingergasse 32, 1120 Wien, Austria	16.33159	48.16087	17592186046507
Theodor-Körner-Gasse 25, 1210 Wien, Austria	16.410158	48.253506	17592186046504
Engelshofengasse 19, 1230 Wien, Austria	16.28118	48.16163	17592186046477
Breitenfurter Str. 148A, 1230 Wien, Austria	16.301497	48.156258	17592186046501
Löwelstraße 20, 1010 Wien, Austria	16.361296	48.21089	17592186046480
Gadnergasse 104, 1110 Wien, Austria	16.424026	48.151897	17592186046516
Wallrißstraße 33, 1180 Wien, Austria	16.325016	48.232323	17592186046513
Weichseltalweg 933D, 1110 Wien, Austria	16.432507	48.15944	17592186046489
Renngasse 4-6, 1010 Wien, Austria	16.366625	48.2122	17592186046486
Severin-Schreiber-Gasse 23, 1180 Wien, Austria	16.329773	48.233356	17592186046474
Wilhelm-Erben-Gasse 4, 1230 Wien, Austria	16.325191	48.15676	17592186046498
Alban-Berg-Weg 9, 1130 Wien, Austria	16.293367	48.175217	17592186046474
Wagramer Str. 48B, 1220 Wien, Austria	16.428062	48.236443	17592186046477
Puccinigasse 1A, 1230 Wien, Austria	16.30834	48.15812	17592186046483
Maurichgasse 27, 1220 Wien, Austria	16.440495	48.243935	17592186046498
Muthgasse 16, 1190 Wien, Austria	16.366537	48.24657	17592186046486
Ruckergasse 63, 1120 Wien, Austria	16.326298	48.175583	17592186046477
Ulmenhof Stg., 1120 Wien, Austria	16.344927	48.17142	17592186046474
Hovenweg 23-25, 1220 Wien, Austria	16.436218	48.23946	17592186046474
Huleschgasse 5-7, 1190 Wien, Austria	16.35062	48.25118	17592186046474
Preßgasse 12, 1040 Wien, Austria	16.363453	48.195354	17592186046483
Gerambgasse 7, 1220 Wien, Austria	16.44012	48.233677	17592186046507
Franz-Schalk-Platz 7, 1130 Wien, Austria	16.290586	48.181534	17592186046492
Lucasweg 4, 1120 Wien, Austria	16.3158	48.17483	17592186046507
Dornbacher Friedhof 976/1, 1170 Wien, Austria	16.312353	48.228436	17592186046507
Kugelfanggasse 78, 1210 Wien, Austria	16.407461	48.2443	17592186046480
Lederergasse 35, 1080 Wien, Austria	16.347742	48.21388	17592186046501
Berggasse 26, 1090 Wien, Austria	16.364592	48.21876	17592186046507
Konstantinsteg 222, 1020 Wien, Austria	16.404345	48.209328	17592186046516
Lindenallee, 1120 Wien, Austria	16.316248	48.181572	17592186046507
Tiefweg 22A, 1210 Wien, Austria	16.429728	48.25593	17592186046507
Grillgasse 50, 1110 Wien, Austria	16.407	48.16839	17592186046492
Gunoldstraße 7, 1190 Wien, Austria	16.36545	48.24595	17592186046498
Eibesbrunnergasse 2, 1120 Wien, Austria	16.337502	48.17315	17592186046510
Reizenpfenninggasse 3, 1140 Wien, Austria	16.283537	48.21182	17592186046492
Hartlgasse 22, 1200 Wien, Austria	16.373623	48.232777	17592186046483
Sandgasse 21, 1190 Wien, Austria	16.346718	48.25535	17592186046516
Bertegasse 14, 1230 Wien, Austria	16.285162	48.157883	17592186046507
Schnitterweg, 1220 Wien, Austria	16.425554	48.22705	17592186046498
Windmühlgasse 26, 1060 Wien, Austria	16.355604	48.198597	17592186046489
Endergasse 4, 1120 Wien, Austria	16.298769	48.16516	17592186046507
Grinzinger Str. 88, 1190 Wien, Austria	16.359623	48.25336	17592186046495
Ost Autobahn, 1020 Wien, Austria	16.436804	48.185436	17592186046513
Thaliastraße 144, 1160 Wien, Austria	16.311783	48.212845	17592186046477
Witthauergasse 31, 1180 Wien, Austria	16.324606	48.235546	17592186046489
Ottakringer Str. 258-260, 1160 Wien, Austria	16.302574	48.214386	17592186046486
Reizenpfenninggasse 6, 1160 Wien, Austria	16.285837	48.20911	17592186046507
Fasangartensiedlung 8, 1130 Wien, Austria	16.302309	48.174397	17592186046501
Gaullachergasse 2, 1160 Wien, Austria	16.337479	48.211708	17592186046510
Hermine-Jursa-Gasse, 1030 Wien, Austria	16.40643	48.186756	17592186046486
Schweidlgasse 36, 1020 Wien, Austria	16.39309	48.226734	17592186046480
Colloredogasse 28, 1180 Wien, Austria	16.34109	48.232998	17592186046489
Schulschiff, 1210 Wien, Austria	16.389454	48.246128	17592186046516
Tokiostraße 11, 1220 Wien, Austria	16.429403	48.250137	17592186046513
Autokaderstraße 3-7, 1100 Wien, Austria	16.400946	48.16816	17592186046474
Schulschiff, 1210 Wien, Austria	16.388071	48.244995	17592186046474
Walter-Jurmann-Gasse 11, 1230 Wien, Austria	16.296001	48.1537	17592186046495
Anton-Steinböck-Gasse 2, 1110 Wien, Austria	16.427036	48.157036	17592186046501
Bullgasse 12-14, 1100 Wien, Austria	16.371283	48.152683	17592186046486
Donauufer Autobahn, 1220 Wien, Austria	16.43978	48.210835	17592186046477
Kaiser-Ebersdorfer-Straße 67, 1110 Wien, Austria	16.432701	48.165573	17592186046477
Konrad-Thurnher-Gasse 9, 1110 Wien, Austria	16.417639	48.165398	17592186046495
Rothkirchgasse 1, 1120 Wien, Austria	16.341412	48.178947	17592186046498
Jurekgasse 23, 1150 Wien, Austria	16.325268	48.191414	17592186046474
Kardinal-König-Platz 2, 1130 Wien, Austria	16.282263	48.177773	17592186046486
Pernerstorfergasse 35, 1100 Wien, Austria	16.374306	48.176346	17592186046483
Bayerngasse 5, 1030 Wien, Austria	16.381021	48.200768	17592186046477
Hauptallee W, 1020 Wien, Austria	16.41102	48.208584	17592186046477
Anton-Langer-Gasse 56, 1130 Wien, Austria	16.282467	48.169605	17592186046498
Floridsdorfer Hauptstraße 46, 1210 Wien, Austria	16.397324	48.256695	17592186046504
Donhartgasse 20, 1140 Wien, Austria	16.284142	48.201435	17592186046483
Akazienhof, 1120 Wien, Austria	16.342426	48.171555	17592186046498
Kleingartenverein Sonnheim, 1220 Wien, Austria	16.438522	48.219997	17592186046495
Hintschiggasse 3, 1100 Wien, Austria	16.345726	48.15879	17592186046495
Engerthstr. 78-80, 1200 Wien, Austria	16.383091	48.24143	17592186046489
Wagramer Str. 48D, 1220 Wien, Austria	16.42849	48.23693	17592186046474
Rustenschacherallee, 1020 Wien, Austria	16.414307	48.202095	17592186046504
Andergasse 24, 1170 Wien, Austria	16.29445	48.226585	17592186046507
Kinderfreibad Augarten 562/1, 1200 Wien, Austria	16.375717	48.22792	17592186046477
Florian-Berndl-Gasse 69, 1220 Wien, Austria	16.437012	48.230053	17592186046507
Engerthstr. 74, 1200 Wien, Austria	16.381866	48.24241	17592186046516
Elisabethallee 31, 1130 Wien, Austria	16.300455	48.17304	17592186046513
Thaliastraße 125B, 1160 Wien, Austria	16.312164	48.21237	17592186046489
Nordwestbahnstraße 16, 1200 Wien, Austria	16.377323	48.233315	17592186046489
Arsenal 4, 1030 Wien, Austria	16.388432	48.18215	17592186046489
Industriestraße 117, 1220 Wien, Austria	16.441359	48.221504	17592186046513
Ungargasse 21, 1030 Wien, Austria	16.38755	48.202618	17592186046492
Rustenschacherallee 1, 1020 Wien, Austria	16.399925	48.208527	17592186046513
Rosenhügelstraße 167, 1130 Wien, Austria	16.290201	48.161896	17592186046495
Grimmgasse 31, 1150 Wien, Austria	16.327364	48.189404	17592186046513
Brigittenauer Lände 200, 1200 Wien, Austria	16.368721	48.24391	17592186046504
Südosttangente, 1100 Wien, Austria	16.355494	48.152203	17592186046492
B1 74, 1140 Wien, Austria	16.301586	48.18836	17592186046516
An der unteren Alten Donau 83, 1220 Wien, Austria	16.435371	48.228443	17592186046474
Halirschgasse 14, 1170 Wien, Austria	16.317402	48.224415	17592186046513
Riesgasse 6, 1030 Wien, Austria	16.388847	48.198338	17592186046504
Lautenschlägergasse 27, 1110 Wien, Austria	16.422356	48.173164	17592186046489
Südosttangente, 1020 Wien, Austria	16.41891	48.194584	17592186046483
Josefstädter Str. 105, 1080 Wien, Austria	16.339794	48.21102	17592186046495
Endergasse 491/13, 1120 Wien, Austria	16.30184	48.166714	17592186046495
Donhartgasse 14, 1140 Wien, Austria	16.283867	48.200703	17592186046489
Obere Augartenstraße 3, 1020 Wien, Austria	16.375662	48.22632	17592186046516
Hormayrgasse 52, 1170 Wien, Austria	16.333395	48.223618	17592186046501
Davidgasse 24, 1100 Wien, Austria	16.372787	48.173485	17592186046516
Kaisermühlenbrücke, 1220 Wien, Austria	16.417023	48.223305	17592186046501
2.Haidequerstraße 1-3, 1110 Wien, Austria	16.430433	48.179905	17592186046501
Heinrich-Drimmel-Platz, 1030 Wien, Austria	16.394241	48.18748	17592186046513
Graf-Starhemberg-Gasse 1B, 1040 Wien, Austria	16.368025	48.19252	17592186046477
Jägerstraße 47, 1200 Wien, Austria	16.369738	48.232925	17592186046486
Augasse 2-3, 1090 Wien, Austria	16.357643	48.23011	17592186046501
Hackenberggasse 38, 1190 Wien, Austria	16.324034	48.247005	17592186046477
Hertha-Firnberg-Straße 16, 1100 Wien, Austria	16.342497	48.169308	17592186046474
Linke Wienzeile 20, 1060 Wien, Austria	16.362822	48.19863	17592186046474
Billrothstraße 3, 1190 Wien, Austria	16.352608	48.23284	17592186046477
Kreilpl. 2, 1190 Wien, Austria	16.367079	48.25274	17592186046510
Paltaufgasse 28, 1160 Wien, Austria	16.311459	48.208714	17592186046492
Donauufer Autobahn, 1220 Wien, Austria	16.432127	48.2126	17592186046483
Florian-Hedorfer-Straße 8, 1110 Wien, Austria	16.429266	48.162807	17592186046507
Ponte Cagrana, 1220 Wien, Austria	16.407183	48.230354	17592186046480
Dampfschiffhaufen 29, 1220 Wien, Austria	16.43112	48.218513	17592186046495
Wendstattgasse 18, 1100 Wien, Austria	16.38751	48.15061	17592186046483
Stubenbastei 10, 1010 Wien, Austria	16.377594	48.20652	17592186046495
Kaulbachstraße 30D, 1120 Wien, Austria	16.307539	48.16364	17592186046495
Wolkersbergenstraße 12, 1130 Wien, Austria	16.280773	48.168373	17592186046480
Südosttangente, 1020 Wien, Austria	16.43993	48.207794	17592186046513
Arsenal 206, 1030 Wien, Austria	16.397568	48.18368	17592186046489
Dornbacher Str. 37, 1170 Wien, Austria	16.301502	48.228107	17592186046486
Krummgasse 10-12, 1030 Wien, Austria	16.386192	48.200737	17592186046489
Am Tabor 24, 1020 Wien, Austria	16.387657	48.22427	17592186046480
Seckendorff-Gudent-Weg 6, 1130 Wien, Austria	16.305397	48.178112	17592186046516
Gadnergasse 700, 1110 Wien, Austria	16.412304	48.164356	17592186046498
Peter-Jordan-Straße 33, 1190 Wien, Austria	16.34351	48.23708	17592186046483
Heiligenstädter Str. 82, 1190 Wien, Austria	16.361996	48.24583	17592186046489
Weidlichgasse 27, 1130 Wien, Austria	16.29282	48.18086	17592186046483
Donaustrom 49, 1220 Wien, Austria	16.405807	48.231865	17592186046495
Schneiderhangasse 23, 1120 Wien, Austria	16.323778	48.168133	17592186046489
Wasserweg 3, 1180 Wien, Austria	16.305346	48.23613	17592186046498
Treppelweg, 1200 Wien, Austria	16.397112	48.233227	17592186046507
Kreuzg. 91, 1170 Wien, Austria	16.328453	48.227047	17592186046489
Erdberger Lände 36-38, 1030 Wien, Austria	16.406727	48.200363	17592186046498
Kinskygasse 10, 1230 Wien, Austria	16.33333	48.150627	17592186046507
Studenygasse 11, 1110 Wien, Austria	16.429935	48.167965	17592186046480
Sieveringer Str. 42, 1190 Wien, Austria	16.333736	48.246864	17592186046486
Ernst-Sadil-Platz, 1220 Wien, Austria	16.427038	48.229008	17592186046477
Fraungrubergasse 8, 1120 Wien, Austria	16.318218	48.173206	17592186046516
Ober dem Heustadlwasser, 1020 Wien, Austria	16.435787	48.200623	17592186046489
Fürstenhoferstraße 1, 1100 Wien, Austria	16.342482	48.154175	17592186046510
Felberstraße 25, 1150 Wien, Austria	16.319674	48.192173	17592186046492
Obere Augartenstraße 3, 1020 Wien, Austria	16.377037	48.22704	17592186046480
Pottendorfer Str. 23, 1120 Wien, Austria	16.32999	48.16943	17592186046483
Fliederhof 7, 1100 Wien, Austria	16.347265	48.171047	17592186046507
Trinkhausstraße 3, 1110 Wien, Austria	16.418097	48.180164	17592186046474
